2022-05-07 09:30:00,254.29,29.27
2022-05-07 09:35:00,271.96,46.01
2022-05-07 09:40:00,271.65,36.28
2022-05-07 09:45:00,251.62,30.23
2022-05-07 09:50:00,251.62,33.4
2022-05-07 09:55:00,300.94,33.4
2022-05-07 10:00:00,221.31,33.52
2022-05-07 10:05:00,152.09,19.9
2022-05-07 10:10:00,156.9,30.26
2022-05-07 10:15:00,182.45,31.53
2022-05-07 10:20:00,182.45,31.53
2022-05-07 10:25:00,218.7,25.72
2022-05-07 10:30:00,208.75,25.88
2022-05-07 10:35:00,238.92,48.76
2022-05-07 10:40:00,194.42,14.66
2022-05-07 10:45:00,220.94,32.19
2022-05-07 10:50:00,134.79,32.19
2022-05-07 10:55:00,134.79,41.05
2022-05-07 11:00:00,204.95,33.41
2022-05-07 11:05:00,184.67,22.44
2022-05-07 11:10:00,228.57,25.22
2022-05-07 11:15:00,220.27,25.22
2022-05-07 11:20:00,236.44,32.92
2022-05-07 11:25:00,236.44,31.29
2022-05-07 11:30:00,235.84,25.96
2022-05-07 11:35:00,228.69,36.11
2022-05-07 11:40:00,233.69,34.89
2022-05-07 11:45:00,222.45,34.89
2022-05-07 11:50:00,211.72,45.31
2022-05-07 11:55:00,211.72,25.29
2022-05-07 12:00:00,210.59,22.05
2022-05-07 12:05:00,196.62,33.26
2022-05-07 12:10:00,216.32,33.26
2022-05-07 12:15:00,162.77,31.62
2022-05-07 12:20:00,186.65,28.16
2022-05-07 12:25:00,186.65,22.32
2022-05-07 12:30:00,169.59,16.2
2022-05-07 12:35:00,143.02,27.89
2022-05-07 12:40:00,137.02,27.89
2022-05-07 12:45:00,153.07,19.23
2022-05-07 12:50:00,145.2,19.25
2022-05-07 12:55:00,145.2,20.11
2022-05-07 13:00:00,163.51,24.47
2022-05-07 13:05:00,132.22,24.47
2022-05-07 13:10:00,124.84,20.39
2022-05-07 13:15:00,154.27,22.08
2022-05-07 13:20:00,132.98,16.14
2022-05-07 13:25:00,132.98,18.59
2022-05-07 13:30:00,121.24,25.34
2022-05-07 13:35:00,132.25,25.34
2022-05-07 13:40:00,107.32,19.19
2022-05-07 13:45:00,139.11,16.72
2022-05-07 13:50:00,130.09,12.41
2022-05-07 13:55:00,158.81,11.92
2022-05-07 14:00:00,158.81,11.92
2022-05-07 14:05:00,140.39,16.51
2022-05-07 14:10:00,129.2,19.83
2022-05-07 14:15:00,132.41,18
2022-05-07 14:20:00,132.41,27.54
2022-05-07 14:25:00,139.6,27.54
2022-05-07 14:30:00,138.24,25.44
2022-05-07 14:35:00,172.46,17.13
2022-05-07 14:40:00,184.54,15.98
2022-05-07 14:45:00,184.54,15.98
2022-05-07 14:50:00,158.6,23.98
2022-05-07 14:55:00,118.53,24.88
2022-05-07 15:00:00,117.25,21.57
2022-05-07 15:05:00,117.25,21.57
2022-05-07 15:10:00,121.78,19.75
2022-05-07 15:15:00,128.78,19.4
2022-05-07 15:20:00,139.5,15.01
2022-05-07 15:25:00,139.5,15.01
2022-05-07 15:30:00,155.71,23.47
2022-05-07 15:35:00,151.29,23.99
2022-05-07 15:40:00,152.47,16.94
2022-05-07 15:45:00,107.32,16.94
2022-05-07 15:50:00,107.32,28.76
2022-05-07 15:55:00,153.89,25.55
2022-05-07 16:00:00,157.57,23.73
2022-05-07 16:05:00,154.98,23.73
2022-05-07 16:10:00,154.98,19.33
2022-05-07 16:15:00,102.45,12.11
2022-05-07 16:20:00,144.96,11.16
2022-05-07 16:25:00,124.35,11.16
2022-05-07 16:30:00,124.35,28.47
2022-05-07 16:35:00,163.08,21.69
2022-05-07 16:40:00,174.03,25.98
2022-05-07 16:45:00,196.16,25.98
2022-05-07 16:50:00,210.04,21.07
2022-05-07 16:55:00,210.04,35.1
2022-05-07 17:00:00,233.6,30.94
2022-05-07 17:05:00,218.1,37.69
2022-05-07 17:10:00,202.1,37.69
2022-05-07 17:15:00,182.67,37.2
2022-05-07 17:20:00,182.67,50.6
2022-05-07 17:25:00,229.97,20.03
2022-05-07 17:30:00,176.15,30.59
2022-05-07 17:35:00,207.39,30.59
2022-05-07 17:40:00,212.58,25.22
2022-05-07 17:45:00,214.35,22.66
2022-05-07 17:50:00,214.35,44.89
2022-05-07 17:55:00,176.57,27.49
2022-05-07 18:00:00,208.19,27.49
2022-05-07 18:05:00,208.16,38.36
2022-05-07 18:10:00,194.75,22.57
