2022-05-07 16:10:00,-100,-67,35,22
2022-05-07 16:20:00,-100,-66.5,35,22.5
2022-05-07 16:30:00,-99.5,-67,34.5,22.5
2022-05-07 16:40:00,-100,-67,35,22
2022-05-07 16:50:00,-99.5,-67,35,22
2022-05-07 17:00:00,-99.5,-66.5,35,22.5
2022-05-07 17:10:00,-99.5,-67,35.5,22.5
2022-05-07 17:20:00,-99.5,-66.5,35,22
2022-05-07 17:30:00,-99.5,-66.5,35,22.5
2022-05-07 17:40:00,-100,-67,35,22
2022-05-07 17:50:00,-100,-66.5,34.5,22
2022-05-07 18:00:00,-99.5,-67,35,22.5
2022-05-07 18:10:00,-99.5,-66.5,35,22
2022-05-07 18:20:00,-99,-66,35,23
2022-05-07 18:30:00,-99,-67,35,23
2022-05-07 18:40:00,-100,-67,35,22.5
2022-05-07 18:50:00,-99,-67,35,22.5
2022-05-07 19:00:00,-100,-66.5,35,22.5
2022-05-07 19:10:00,-99.5,-66.5,35,22
2022-05-07 19:20:00,-99.5,-67,35,22
2022-05-07 19:30:00,-100,-67,35,22
2022-05-07 19:40:00,-100,-65.5,35,22
2022-05-07 19:50:00,-100,-65.5,35,22
2022-05-07 20:00:00,-100.5,-66,35,22
2022-05-07 20:10:00,-100,-66,35,22
2022-05-07 20:20:00,-100,-66,35,22
2022-05-07 20:30:00,-100.5,-66,35,21.5
2022-05-07 20:40:00,-100,-66,35,22
2022-05-07 20:50:00,-100,-66,34.5,21.5
2022-05-07 21:00:00,-101.5,-66,35,21.5
2022-05-07 21:10:00,-101.5,-66,35,20
2022-05-07 21:20:00,-101,-65.5,35,20.5
2022-05-07 21:30:00,-101,-66,35,22
2022-05-07 21:40:00,-100,-66,35,21.5
2022-05-07 21:50:00,-100.5,-66,35,21.5
2022-05-07 22:00:00,-102,-66,35,21
2022-05-07 22:10:00,-100.5,-66,34.5,21.5
2022-05-07 22:20:00,-101,-66,35,21
2022-05-07 22:30:00,-101.5,-66,35,21.5
2022-05-07 22:40:00,-101.5,-66,35,21.5
2022-05-07 22:50:00,-100.5,-66,35,22
2022-05-07 23:00:00,-100,-65.5,35,21
2022-05-07 23:10:00,-101.5,-66,35,20.5
2022-05-07 23:20:00,-101.5,-66,35,21
2022-05-07 23:30:00,-101,-66,35,21
2022-05-07 23:40:00,-100.5,-65.5,34.5,21.5
2022-05-07 23:50:00,-100,-66,35,22
2022-05-08 00:00:00,-100,-66,35,22
2022-05-08 00:10:00,-101,-66,35,21.5
2022-05-08 00:20:00,-100,-66,35,22
2022-05-08 00:30:00,-99.5,-66,35,22
2022-05-08 00:40:00,-99.5,-66,35,23
2022-05-08 00:50:00,-99,-66,34,22
2022-05-08 01:00:00,-99.5,-66,35,22.5
2022-05-08 01:10:00,-100,-66,35,21.5
2022-05-08 01:20:00,-100,-66,35,22
2022-05-08 01:30:00,-100,-66,35,21.5
2022-05-08 01:40:00,-100,-66,35,22.5
2022-05-08 01:50:00,-100,-66,35,22.5
2022-05-08 02:00:00,-99.5,-66,35,22
2022-05-08 02:10:00,-99.5,-66,35,22
2022-05-08 02:20:00,-99.5,-66,35,22
2022-05-08 02:30:00,-100,-66,35,22
2022-05-08 02:40:00,-100,-66,35,22
2022-05-08 02:50:00,-100.5,-66,35,22
2022-05-08 03:00:00,-99,-66,35,21.5
2022-05-08 03:10:00,-100,-65,35,22
2022-05-08 03:20:00,-100.5,-65,35,22
2022-05-08 03:30:00,-100.5,-65,35,21
2022-05-08 03:40:00,-101,-65,35,20.5
2022-05-08 03:50:00,-102,-65,35,20
2022-05-08 04:00:00,-102,-65,35,20
2022-05-08 04:10:00,-101.5,-65,34.5,20.5
2022-05-08 04:20:00,-101.5,-65,35,20.5
2022-05-08 04:30:00,-101.5,-65,35,20.5
2022-05-08 04:40:00,-101.5,-65,34.5,20.5
2022-05-08 04:50:00,-100,-65,35,22
2022-05-08 05:00:00,-100,-65,35,21.5
2022-05-08 05:10:00,-99,-65,35,22
2022-05-08 05:20:00,-100,-65,35,22.5
2022-05-08 05:30:00,-100,-65,35,22
2022-05-08 05:40:00,-100,-65,35,22.5
2022-05-08 05:50:00,-100,-65,35,22
2022-05-08 06:00:00,-100,-65,34,21
2022-05-08 06:10:00,-100,-65,35,22
2022-05-08 06:20:00,-100,-65,35,21.5
2022-05-08 06:30:00,-100,-65,35,22.5
2022-05-08 06:40:00,-99.5,-65,35,22
2022-05-08 06:50:00,-99.5,-65,35,22
2022-05-08 07:00:00,-99,-65,35,22
2022-05-08 07:10:00,-100,-65,35,22
2022-05-08 07:20:00,-99,-65,35,22
2022-05-08 07:30:00,-99,-65,35,22
2022-05-08 07:40:00,-99,-65,35,22.5
2022-05-08 07:50:00,-99.5,-65,35,22
2022-05-08 08:00:00,-100.5,-65,35,21.5
2022-05-08 08:10:00,-100,-65,35,22
2022-05-08 08:20:00,-100.5,-65,34.5,21.5
2022-05-08 08:30:00,-100,-65,35,22
2022-05-08 08:40:00,-100,-65,35,22
2022-05-08 08:50:00,-101,-65.5,35,22
2022-05-08 09:00:00,-100,-66,35,21
2022-05-08 09:10:00,-100,-66,35,22
2022-05-08 09:20:00,-100.5,-65.5,35,22
2022-05-08 09:30:00,-100,-66,34,21.5
2022-05-08 09:40:00,-100,-66,35,22
2022-05-08 09:50:00,-100,-66,35,21.5
2022-05-08 10:00:00,-100,-66,35,22
2022-05-08 10:10:00,-100,-65.5,35,22
2022-05-08 10:20:00,-100,-66,34.5,22
2022-05-08 10:30:00,-100.5,-65.5,35,22
2022-05-08 10:40:00,-101.5,-65,35,21.5
2022-05-08 10:50:00,-101,-66,35,21
2022-05-08 11:00:00,-101,-66,34.5,21
2022-05-08 11:10:00,-101,-65.5,35,21
2022-05-08 11:20:00,-100.5,-65,35,21
2022-05-08 11:30:00,-101.5,-66,35,21
2022-05-08 11:40:00,-101,-65.5,35,21
2022-05-08 11:50:00,-101,-66,35,22
2022-05-08 12:00:00,-101,-65.5,34.5,21.5
2022-05-08 12:10:00,-100.5,-66,35,21
2022-05-08 12:20:00,-100.5,-65,35,21
2022-05-08 12:30:00,-100.5,-65.5,35,22
2022-05-08 12:40:00,-100,-66,35,21.5
2022-05-08 12:50:00,-101,-65,35,21
2022-05-08 13:00:00,-101,-66.5,35,20.5
2022-05-08 13:10:00,-101,-66.5,35,21
2022-05-08 13:20:00,-101,-65.5,35,21
2022-05-08 13:30:00,-100.5,-66.5,35,21.5
2022-05-08 13:40:00,-99.5,-66,34.5,22.5
2022-05-08 13:50:00,-101.5,-66,35,21
2022-05-08 14:00:00,-100,-66.5,35,22
2022-05-08 14:10:00,-102,-66,35,21
2022-05-08 14:20:00,-100.5,-66,35,21.5
2022-05-08 14:30:00,-100,-67,35,21.5
2022-05-08 14:40:00,-101,-66.5,35,21.5
2022-05-08 14:50:00,-100,-66,35,21
2022-05-08 15:00:00,-100,-67,34.5,22
2022-05-08 15:10:00,-101.5,-66,34.5,21.5
2022-05-08 15:20:00,-100.5,-66.5,34.5,21.5
2022-05-08 15:30:00,-100,-67,35,22.5
2022-05-08 15:40:00,-101,-67,34.5,21.5
2022-05-08 15:50:00,-100.5,-66.5,34.5,21.5
2022-05-08 16:00:00,-100.5,-66,35,21.5
2022-05-08 16:10:00,-101,-66,35,21.5
2022-05-08 16:20:00,-100,-67,34,21
2022-05-08 16:30:00,-101,-65.5,34.5,21.5
2022-05-08 16:40:00,-101.5,-65.5,35,21.5
2022-05-08 16:50:00,-100,-66,35,22
2022-05-08 17:00:00,-100.5,-65.5,35,22
2022-05-08 17:10:00,-101,-66,35,22
2022-05-08 17:20:00,-101,-66.5,34,21
2022-05-08 17:30:00,-100,-66,35,21
2022-05-08 17:40:00,-100.5,-66,34.5,21
2022-05-08 17:50:00,-101.5,-65.5,35,21
2022-05-08 18:00:00,-101,-66,35,21.5
2022-05-08 18:10:00,-100.5,-66,35,21.5
2022-05-08 18:20:00,-100.5,-65.5,35,21.5
2022-05-08 18:30:00,-100.5,-66,34.5,21.5
2022-05-08 18:40:00,-100,-66,35,21.5
2022-05-08 18:50:00,-101.5,-65.5,35,21.5
2022-05-08 19:00:00,-100.5,-66,35,22
2022-05-08 19:10:00,-101,-65.5,35,21.5
2022-05-08 19:20:00,-101.5,-65.5,35,21
2022-05-08 19:30:00,-102,-66,35,21
2022-05-08 19:40:00,-101,-65,35,21.5
2022-05-08 19:50:00,-101.5,-66,35,21
2022-05-08 20:00:00,-101,-65.5,34.5,21.5
2022-05-08 20:10:00,-101.5,-65.5,35,21
2022-05-08 20:20:00,-101.5,-65.5,35.5,20.5
2022-05-08 20:30:00,-100.5,-66,35,21.5
2022-05-08 20:40:00,-101,-66,35,21.5
2022-05-08 20:50:00,-101.5,-66,35,21.5
2022-05-08 21:00:00,-100,-66,35,22
2022-05-08 21:10:00,-101,-65.5,35,21
2022-05-08 21:20:00,-100.5,-66.5,35,21
2022-05-08 21:30:00,-100.5,-66,35,21.5
2022-05-08 21:40:00,-100.5,-66.5,35.5,21
2022-05-08 21:50:00,-100.5,-66.5,35,21
2022-05-08 22:00:00,-100,-66,35,21
2022-05-08 22:10:00,-100.5,-66,35,20.5
2022-05-08 22:20:00,-100.5,-66,35,21
2022-05-08 22:30:00,-101,-65.5,35,21
2022-05-08 22:40:00,-101,-66,35,21
2022-05-08 22:50:00,-100.5,-66.5,35.5,21
2022-05-08 23:00:00,-101.5,-66,35,21
2022-05-08 23:10:00,-102,-66,35,20.5
2022-05-08 23:20:00,-102,-66,35.5,22
2022-05-08 23:30:00,-102,-66.5,35.5,20
2022-05-08 23:40:00,-102,-66.5,34,20.5
2022-05-08 23:50:00,-102,-66.5,35,20
2022-05-09 00:00:00,-102,-66.5,36,21.5
2022-05-09 00:10:00,-101.5,-67,35,21
2022-05-09 00:20:00,-101.5,-66.5,35,21.5
2022-05-09 00:30:00,-101,-66.5,35,21
2022-05-09 00:40:00,-101.5,-66,35.5,20.5
2022-05-09 00:50:00,-102,-65.5,35,21
2022-05-09 01:00:00,-102,-66,36,20.5
2022-05-09 01:10:00,-101.5,-66.5,35.5,21
2022-05-09 01:20:00,-100.5,-66.5,35.5,21.5
2022-05-09 01:30:00,-100.5,-66.5,36,21
2022-05-09 01:40:00,-101,-66,35.5,22
2022-05-09 01:50:00,-101,-66.5,35.5,21.5
2022-05-09 02:00:00,-100,-66,35,21.5
2022-05-09 02:10:00,-100,-66.5,35.5,21.5
2022-05-09 02:20:00,-100.5,-66,35,21.5
2022-05-09 02:30:00,-100,-66.5,35,21
2022-05-09 02:40:00,-101,-66,34.5,21
2022-05-09 02:50:00,-100.5,-66.5,35.5,21.5
2022-05-09 03:00:00,-100,-67,35,21
2022-05-09 03:10:00,-101,-66,35,21.5
2022-05-09 03:20:00,-100,-66,35,21
2022-05-09 03:30:00,-100.5,-67,35,21.5
2022-05-09 03:40:00,-101,-66,35,21
2022-05-09 03:50:00,-101,-66.5,34.5,21.5
2022-05-09 04:00:00,-101.5,-66,35.5,21
2022-05-09 04:10:00,-101,-66,35.5,21
2022-05-09 04:20:00,-100,-66,35,21
2022-05-09 04:30:00,-100.5,-66,35.5,21
2022-05-09 04:40:00,-101.5,-67,35,21
2022-05-09 04:50:00,-101.5,-66.5,35,21
2022-05-09 05:00:00,-100.5,-66.5,35,21
2022-05-09 05:10:00,-101,-66,34.5,21.5
2022-05-09 05:20:00,-100.5,-66.5,35,21
2022-05-09 05:30:00,-100.5,-66,36,21.5
2022-05-09 05:40:00,-100,-66.5,35.5,21.5
2022-05-09 05:50:00,-100,-66.5,35.5,21
